periode,nama_dosen,mata_kuliah,program studi,kategori_komentar,komentar,label_sentimen,comment_length_chars,komentar_cleaned,word_count,sentiment_model_label_raw,sentiment_model_score,sentiment_label,label
2024-1,IMAM HAROMAIN,big data,sistem informasi,kritik & saran,Dosen harus lebih memperhatikan mahasiswanya karena menurut saya kebanyakan mahasiswa kurang meminati matakuliah ini dikarenakan cara mengajar dosen yang agak membosankan,,170,dosen harus lebih memperhatikan mahasiswanya karena menurut saya kebanyakan mahasiswa kurang meminati matakuliah ini dikarenakan cara mengajar dosen yang agak membosankan,21,LABEL_0,0.8143410086631775,negatif,0
2024-2,NASRUL,pengantar basis data,bisnis digital,open question,mungkin menjelaskan materi nya bisa sambil tanya tanya ke mahasiswa nya pak biar mahasiswa dikelas tidak mengantuk,,114,mungkin menjelaskan materi nya bisa sambil tanya tanya ke mahasiswa nya pak biar mahasiswa dikelas tidak mengantuk,17,LABEL_0,0.7574012279510498,negatif,0
2024-1,AHMAD RIO ADRIANSYAH,natural language processing,teknik informatika,open question,"Semoga kedepannya materi dan praktek lebih terarah dan memiliki dateline yang pasti pak, karena saya sendiri sulid membuat prioritas jika tidak ada dateline",,156,semoga kedepannya materi dan praktek lebih terarah dan memiliki dateline yang pasti pak karena saya sendiri sulid membuat prioritas jika tidak ada dateline,23,LABEL_1,0.8797337412834167,positif,1
2024-1,SIROJUL MUNIR,pemrograman web 1,teknik informatika,kritik & saran,Alangkah baiknya memastikan semua mahasiswa sudah memahami materi sebelum menlanjutkan materi,,93,alangkah baiknya memastikan semua mahasiswa sudah memahami materi sebelum menlanjutkan materi,11,LABEL_0,0.672218918800354,negatif,0
2024-2,Armiati,bahasa inggris 1,teknik informatika,open question,sangat bermanfaat miss pada mata pelajaran ini,,46,sangat bermanfaat miss pada mata pelajaran ini,7,LABEL_1,0.9731919169425964,positif,1
2024-2,Maulana Fakih Latief,jaringan komputer,sistem informasi,open question,Di pertahanan dalam motede pembelajaran nya,,43,di pertahanan dalam motede pembelajaran nya,6,LABEL_0,0.8231913447380066,negatif,0
2024-1,SALMAN EL FARISI,enterprise architecture integration,sistem informasi,open question,Sarannya di permudahkan lg untuk uasnya,,39,sarannya di permudahkan lg untuk uasnya,6,LABEL_1,0.9013057947158813,positif,1
2024-2,SIROJUL MUNIR,pemrograman web 2,teknik informatika,open question,"Materi yang diberikan sangat insightfull, berbobot, mantap",,58,materi yang diberikan sangat insightfull berbobot mantap,7,LABEL_1,0.9659716486930847,positif,1
2024-1,SALMAN EL FARISI,jaminan kualitas sistem informasi,sistem informasi,kritik & saran,Lebih tegas lagi pak,,20,lebih tegas lagi pak,4,LABEL_0,0.8325440287590027,negatif,0
2024-1,REZA MAULANA,dasar dasar pemrograman,sistem informasi,open question,": ""Materi yang disampaikan sudah sangat baik dan terstruktur. Namun, mungkin akan lebih menarik jika disertai lebih banyak studi kasus",,134,materi yang disampaikan sudah sangat baik dan terstruktur namun mungkin akan lebih menarik jika disertai lebih banyak studi kasus,19,LABEL_1,0.6082077622413635,positif,1
2024-1,AHMAD RIO ADRIANSYAH,matematika komputer,teknik informatika,kritik & saran,"kalau bisa pak rio sering-sering masuk ke kelas, bukan cuma asdosnya saja",,73,kalau bisa pak rio sering sering masuk ke kelas bukan cuma asdosnya saja,13,LABEL_0,0.7263079881668091,negatif,0
2024-1,APRIL RUSTIANTO,routing & switching,teknik informatika,open question,Memberikan pemahaman terhadap murid dengan perempumaan yang sederhana dan mudah di pahami,,89,memberikan pemahaman terhadap murid dengan perempumaan yang sederhana dan mudah di pahami,12,LABEL_1,0.9103450775146484,positif,1
2024-1,SIROJUL MUNIR,sistem informasi geografis,teknik informatika,open question,"Tidak ada saran, penyampaian materi sudah bagus",,47,tidak ada saran penyampaian materi sudah bagus,7,LABEL_0,0.7746836543083191,positif,1
2024-1,SIROJUL MUNIR,pemrograman web 1,sistem informasi,kritik & saran,penjelasannya sangat cepat sekali jadi saya sulit untuk memahami,,64,penjelasannya sangat cepat sekali jadi saya sulit untuk memahami,9,LABEL_0,0.8401089310646057,negatif,0
2024-1,SIROJUL MUNIR,sistem informasi geografis,teknik informatika,kritik & saran,Dosen selalu mengjelaskan dengan detail.,,40,dosen selalu mengjelaskan dengan detail,5,LABEL_0,0.8313620090484619,negatif,0
2024-1,REZA PRIMARDIANSYAH,dasar dasar pemrograman,teknik informatika,kritik & saran,saya harap ketika sedang menjelaskan suaranya diperbesar pak suara bapak tidak terdengar dan bapa harus mengotrol perjalanan selama pembelajaran agar tidak berisik yang di belakang,,180,saya harap ketika sedang menjelaskan suaranya diperbesar pak suara bapak tidak terdengar dan bapa harus mengotrol perjalanan selama pembelajaran agar tidak berisik yang di belakang,25,LABEL_0,0.8517529964447021,negatif,0
2024-1,SIROJUL MUNIR,pemrograman web 1,teknik informatika,open question,terimakasih sudah mengajari saya tentang matkul ini,,51,terimakasih sudah mengajari saya tentang matkul ini,7,LABEL_1,0.9649806022644043,positif,1
2024-2,Maulana Fakih Latief,jaringan komputer,sistem informasi,kritik & saran,Semoga semakin baik lagi kedepannya,,35,semoga semakin baik lagi kedepannya,5,LABEL_1,0.9886892437934875,positif,1
2024-2,SIROJUL MUNIR,pemrograman web 2,sistem informasi,kritik & saran,jangan susah susah untuk UAS nya ya:),,37,jangan susah susah untuk uas nya ya,7,LABEL_0,0.8987098336219788,negatif,0
2024-1,REZA MAULANA,dasar dasar pemrograman,sistem informasi,kritik & saran,"Terimakasih banyak bapak yang telah mengajari kami dari tidak mengetahui apapun, hingga mengetahuinya",,101,terimakasih banyak bapak yang telah mengajari kami dari tidak mengetahui apapun hingga mengetahuinya,13,LABEL_1,0.9626584053039551,positif,1
2024-1,TIFANNY NABARIAN,pola desain perangkat lunak,teknik informatika,open question,"Lebih sering offline saja,jangan online",,39,lebih sering offline saja jangan online,6,LABEL_0,0.9745466113090515,negatif,0
2024-1,RIZKIA NURINAYANTI,pembentukan karakter,teknik informatika,open question,saran nya mungkin untuk posisi duduk di bagian belakang di tanya juga,,69,saran nya mungkin untuk posisi duduk di bagian belakang di tanya juga,12,LABEL_0,0.9361224174499512,negatif,0
2024-1,REZA MAULANA,dasar dasar pemrograman,sistem informasi,open question,"Tidak ada, perkuliahan berjalan dengan baik",,43,tidak ada perkuliahan berjalan dengan baik,6,LABEL_0,0.9585858583450317,negatif,0
2024-1,SIROJUL MUNIR,pemrograman web 1,teknik informatika,open question,Mungkin karena saya masih pemula. Saya belum bisa menyesuaikan saat bapak mempresentasikan codingannya,,102,mungkin karena saya masih pemula saya belum bisa menyesuaikan saat bapak mempresentasikan codingannya,13,LABEL_0,0.7348296642303467,negatif,0
2024-2,LUKMAN ROSYIDI,jaringan komputer,teknik informatika,kritik & saran,tidak ada sudah sangat baik justru saya yang harus memperbaik diri dalam mengikuti mata kuliah ini!,,99,tidak ada sudah sangat baik justru saya yang harus memperbaik diri dalam mengikuti mata kuliah ini,16,LABEL_0,0.6141266226768494,negatif,0
2024-2,NASRUL,basis data,teknik informatika,kritik & saran,"Tidak ada, hanya ingin menyampaikan rasa terimakasih saya terhadap dosen dan asdos karena telah memberikan ilmu baru untuk saya yang semoga kedepannya ilmu yang telah diberikan dapat bermanfaat dan berguna untuk saya",,216,tidak ada hanya ingin menyampaikan rasa terimakasih saya terhadap dosen dan asdos karena telah memberikan ilmu baru untuk saya yang semoga kedepannya ilmu yang telah diberikan dapat bermanfaat dan berguna untuk saya,32,LABEL_1,0.8943087458610535,positif,1
2024-2,SIGIT PUSPITO WIGATI JAROT,ethical hacking,teknik informatika,open question,Mungkin kalau zoom suaranya lebih jelas lagi dan next ada praktikum,,67,mungkin kalau zoom suaranya lebih jelas lagi dan next ada praktikum,11,LABEL_0,0.8546457886695862,negatif,0
2024-1,Maulana Fakih Latief,pemrograman iot,teknik informatika,open question,izin pak kelas tambahan jangan di masukan presensi ke pekan 16 kasian yang hadir di UAS tetapi tidak hadir di kelas tambahan jadi tidak bisa masuk absen pekan 16,,161,izin pak kelas tambahan jangan di masukan presensi ke pekan 16 kasian yang hadir di uas tetapi tidak hadir di kelas tambahan jadi tidak bisa masuk absen pekan 16,29,LABEL_0,0.9861606359481812,negatif,0
2024-1,SIROJUL MUNIR,pemrograman web 1,teknik informatika,open question,penjelasan yang terlalu cepat membuat pemahaman saya mengenai materi yang dibahas sedikit terlambat,,99,penjelasan yang terlalu cepat membuat pemahaman saya mengenai materi yang dibahas sedikit terlambat,13,LABEL_0,0.9246900677680969,negatif,0
2024-1,APRIL RUSTIANTO,routing & switching,teknik informatika,open question,Mungkin untuk kelas praktikum harus di Adain kalau tiap pertemuan isinya materi aja mungkin tidak akan bisa config juga,,119,mungkin untuk kelas praktikum harus di adain kalau tiap pertemuan isinya materi aja mungkin tidak akan bisa config juga,19,LABEL_0,0.9903698563575745,negatif,0
2024-1,IMAM HAROMAIN,big data,teknik informatika,open question,Maaf sebelumnya Mungkin kedepanya suara bapak agak lebih lebih baik lagi,,72,maaf sebelumnya mungkin kedepanya suara bapak agak lebih lebih baik lagi,11,LABEL_0,0.7144291400909424,negatif,0
2024-2,SIROJUL MUNIR,pemrograman web 2,sistem informasi,kritik & saran,semangat selalu pak ngajarnya 💪🏻,,32,semangat selalu pak ngajarnya,4,LABEL_1,0.9576475024223328,positif,1
2024-2,SIGIT PUSPITO WIGATI JAROT,ethical hacking,teknik informatika,open question,untuk mata kuliah ini sangat disayangkan tidak ada praktikumnya mungkin kedepannya adakan praktikum untuk mata kuliah ini,,121,untuk mata kuliah ini sangat disayangkan tidak ada praktikumnya mungkin kedepannya adakan praktikum untuk mata kuliah ini,17,LABEL_0,0.9426512122154236,negatif,0
2024-1,SALMAN EL FARISI,enterprise architecture integration,sistem informasi,kritik & saran,Cara belajar dan mengajarnya seru dan mudah dipahami,,52,cara belajar dan mengajarnya seru dan mudah dipahami,8,LABEL_1,0.9955515265464783,positif,1
2024-1,SALMAN EL FARISI,jaminan kualitas sistem informasi,sistem informasi,open question,bapak sabar banget dan baik banget terimakasih pak sudah membimbing kami,,72,bapak sabar banget dan baik banget terimakasih pak sudah membimbing kami,11,LABEL_1,0.9372584223747253,positif,1
2024-1,NASRUL,pemrograman web 1,sistem informasi,kritik & saran,Lebih banyakin interaksi sama mahasiswa,,39,lebih banyakin interaksi sama mahasiswa,5,LABEL_1,0.668027937412262,positif,1
2024-1,TIFANNY NABARIAN,rekayasa perangkat lunak,teknik informatika,kritik & saran,"Terimakasih banyak ibu satu semesternyaa! sangat menarik dan powerfull, semua penjelasan ibu mudah di mengerti sekalii, semoga selalu bahagia dan sehaat yaaa <3",,160,terimakasih banyak ibu satu semesternyaa sangat menarik dan powerfull semua penjelasan ibu mudah di mengerti sekalii semoga selalu bahagia dan sehaat yaaa 3,23,LABEL_1,0.9844030141830444,positif,1
2024-2,SALMAN EL FARISI,pemrograman web 2,teknik informatika,kritik & saran,"di satu semester ini sudah sangat baik, materi yang di sampaikan sudah cukup membantu dan jelas tetapi mungkin sedikit saran saat pembelajaran buatkan video singkat terkait praktik nya agar lebih mudah saat praktikum sendiri, kadang kalau cuma ngikutin slide atau penjelasan lisan agak bingung pas praktik sendiri.",,314,di satu semester ini sudah sangat baik materi yang di sampaikan sudah cukup membantu dan jelas tetapi mungkin sedikit saran saat pembelajaran buatkan video singkat terkait praktik nya agar lebih mudah saat praktikum sendiri kadang kalau cuma ngikutin slide atau penjelasan lisan agak bingung pas praktik sendiri,47,LABEL_0,0.6606760621070862,negatif,0
2024-2,RIZKIA NURINAYANTI,topik khusus ti,teknik informatika,open question,Tambahkan praktikum untuk mata kuliah ini,,41,tambahkan praktikum untuk mata kuliah ini,6,LABEL_1,0.7183034420013428,positif,1
2024-2,AHMAD RIO ADRIANSYAH,data science,teknik informatika,open question,Adakan sesi satu kelas gabungan untuk presentasi,,48,adakan sesi satu kelas gabungan untuk presentasi,7,LABEL_0,0.7726448774337769,negatif,0
2024-1,Maulana Fakih Latief,pemrograman iot,teknik informatika,open question,"masukan nya semoga dari mata kuliah ini mahasiswa jadi lebih semakin tau tentang dasar2 sebuah sistem operasi untuk segala macam elektronik,karna ini merupakan langkah dasar sbg seorang it atau jurusan yg berhubungan dengan komputer ini.sarannya menurut saya terus kembangkan materi ini lebih jauh lagi",,302,masukan nya semoga dari mata kuliah ini mahasiswa jadi lebih semakin tau tentang dasar2 sebuah sistem operasi untuk segala macam elektronik karna ini merupakan langkah dasar sbg seorang it atau jurusan yg berhubungan dengan komputer ini sarannya menurut saya terus kembangkan materi ini lebih jauh lagi,46,LABEL_1,0.9333674311637878,positif,1
2024-2,Maulana Fakih Latief,jaringan komputer,sistem informasi,kritik & saran,Masyaallah sangat baik sekali pak latief,,40,masyaallah sangat baik sekali pak latief,6,LABEL_1,0.9516145586967468,positif,1
2024-2,Maulana Fakih Latief,jaringan komputer,teknik informatika,open question,penjelasannya kalau bisa lebih mudah dicerna untuk orang yang belum ada basic,,77,penjelasannya kalau bisa lebih mudah dicerna untuk orang yang belum ada basic,12,LABEL_1,0.6358880996704102,positif,1
2024-1,Maulana Fakih Latief,sistem operasi,teknik informatika,kritik & saran,baik semoga ketemu lagi di semester depan,,41,baik semoga ketemu lagi di semester depan,7,LABEL_1,0.9587200880050659,positif,1
2024-1,REZA MAULANA,dasar dasar pemrograman,sistem informasi,open question,Semoga mata kuliah ini bisa menunjang mahasiswa untuk bisa lebih tahu lagi tentang dunia pemrograman,,100,semoga mata kuliah ini bisa menunjang mahasiswa untuk bisa lebih tahu lagi tentang dunia pemrograman,15,LABEL_1,0.9641081690788269,positif,1
2024-2,REZA MAULANA,cloud computing,teknik informatika,open question,Tetap semangatt pakk,,20,tetap semangatt pakk,3,LABEL_1,0.9382330179214478,positif,1
2024-1,Maulana Fakih Latief,pemrograman iot,teknik informatika,open question,semoga lebih baik lagi,,22,semoga lebih baik lagi,4,LABEL_1,0.982058584690094,positif,1
2024-1,NASRUL,pemrograman web 1,teknik informatika,open question,"Tidak ada, pembelajaran berjalan dengan lancar",,46,tidak ada pembelajaran berjalan dengan lancar,6,LABEL_0,0.951697587966919,negatif,0
2024-2,NASRUL,basis data,sistem informasi,open question,"Mata kuliah ini sangat fundamental dan memberikan dasar yang kuat dalam konsep basis data. Aku sangat terbantu dengan latihan-latihan query SQL yang diberikan. Mungkin bisa ditambah lagi sesi praktik yang fokus ke performance tuning atau indexing, karena itu penting banget buat aplikasi skala besar.",,300,mata kuliah ini sangat fundamental dan memberikan dasar yang kuat dalam konsep basis data aku sangat terbantu dengan latihan latihan query sql yang diberikan mungkin bisa ditambah lagi sesi praktik yang fokus ke performance tuning atau indexing karena itu penting banget buat aplikasi skala besar,45,LABEL_1,0.96408611536026,positif,1
2024-2,NASRUL,basis data,teknik informatika,open question,Jangan terlalu cepat jika sedang praktikum,,42,jangan terlalu cepat jika sedang praktikum,6,LABEL_0,0.8502210974693298,negatif,0
2024-2,REZA MAULANA,cloud computing,teknik informatika,kritik & saran,Dalam menyampaikan materi mata kuliah secara lengkap dan mudah dipahami,,71,dalam menyampaikan materi mata kuliah secara lengkap dan mudah dipahami,10,LABEL_1,0.9682642817497253,positif,1
2024-1,SIROJUL MUNIR,pemrograman web 1,sistem informasi,kritik & saran,Dosennya ngasih banyak tugas agar di kurangi lagi sedikit.,,58,dosennya ngasih banyak tugas agar di kurangi lagi sedikit,9,LABEL_0,0.9307847023010254,negatif,0
2024-2,IMAM HAROMAIN,visualisasi data,teknik informatika,open question,memberikan ilmu baru terkait visualisasi data dan cara menjelaskan hasil visual,,79,memberikan ilmu baru terkait visualisasi data dan cara menjelaskan hasil visual,11,LABEL_1,0.8555130958557129,positif,1
2024-1,TIFANNY NABARIAN,pola desain perangkat lunak,teknik informatika,kritik & saran,Terimakasih atas bimbingannya,,29,terimakasih atas bimbingannya,3,LABEL_1,0.986840009689331,positif,1
2024-1,REZA MAULANA,dasar dasar pemrograman,sistem informasi,open question,"Mata kuliah yang menarik dan membuat saya kebingungan, tapi saya harap ke depannya mata kuliah ini lebih detail dalam setiap pembelajarannya",,140,mata kuliah yang menarik dan membuat saya kebingungan tapi saya harap ke depannya mata kuliah ini lebih detail dalam setiap pembelajarannya,21,LABEL_1,0.8015716671943665,positif,1
2024-1,Maulana Fakih Latief,sistem operasi,teknik informatika,open question,Semoga kedepannya lebih mantap lagi dalam penyampaiannya,,56,semoga kedepannya lebih mantap lagi dalam penyampaiannya,7,LABEL_1,0.9861787557601929,positif,1
2024-1,IMAM HAROMAIN,big data,sistem informasi,open question,Mata Kuliah Ini sangatlah menarik dan memberikan saya pengetahuan baru,,70,mata kuliah ini sangatlah menarik dan memberikan saya pengetahuan baru,10,LABEL_1,0.9400367736816406,positif,1
2024-1,SIROJUL MUNIR,pemrograman web 1,teknik informatika,kritik & saran,Semoga bisa lebih baik lagi dalam menyampaikan materi nya,,57,semoga bisa lebih baik lagi dalam menyampaikan materi nya,9,LABEL_1,0.9712665677070618,positif,1
2024-1,REZA MAULANA,dasar dasar pemrograman,sistem informasi,kritik & saran,sangat baik dan mudah memahami saat dijelaskan tentang pelajaran oleh pak reza maupun asdos,,91,sangat baik dan mudah memahami saat dijelaskan tentang pelajaran oleh pak reza maupun asdos,14,LABEL_1,0.9770486950874329,positif,1
2024-1,IMAM HAROMAIN,big data,sistem informasi,open question,Saya harap pada matakuliah ini dibuat agar tidak terlalu serius dan disederhanakan.,,83,saya harap pada matakuliah ini dibuat agar tidak terlalu serius dan disederhanakan,12,LABEL_0,0.6414036154747009,negatif,0
2024-1,IMAM HAROMAIN,big data,sistem informasi,kritik & saran,Brlum ada pak剌,,15,brlum ada pak,3,LABEL_0,0.7568924427032471,negatif,0
2024-2,EFRIZAL ZAIDA,keamanan komputer dan jaringan,teknik informatika,kritik & saran,"tolong lebih tegas lagi jika mahasiswanya pada main hp,dan berisik atau tidak memperhatiakn",,91,tolong lebih tegas lagi jika mahasiswanya pada main hp dan berisik atau tidak memperhatiakn,14,LABEL_0,0.9683258533477783,negatif,0
2024-1,APRIL RUSTIANTO,jaringan nirkabel,teknik informatika,open question,sangan baik dan agak sulit di pahami,,36,sangan baik dan agak sulit di pahami,7,LABEL_1,0.6863648891448975,positif,1
2024-2,REZA MAULANA,cloud computing,sistem informasi,open question,Materi yang disampaikan dalam mata kuliah ini sudah relevan,,59,materi yang disampaikan dalam mata kuliah ini sudah relevan,9,LABEL_0,0.7234990000724792,negatif,0
2024-2,NASRUL,basis data,teknik informatika,open question,Untuk mata kuliah ini sangat membantu untuk mengerti memasukan data,,67,untuk mata kuliah ini sangat membantu untuk mengerti memasukan data,10,LABEL_1,0.8679974675178528,positif,1
2024-1,REZA MAULANA,dasar dasar pemrograman,teknik informatika,open question,"terimakasi pak reza, saya paham python berkat bapa yang memberikan analogi sederhanaa, semoga bapak sehat selalu aminn",,118,terimakasi pak reza saya paham python berkat bapa yang memberikan analogi sederhanaa semoga bapak sehat selalu aminn,17,LABEL_1,0.9864615797996521,positif,1
2024-1,Maulana Fakih Latief,pemrograman iot,teknik informatika,open question,masukan dan saran dari saya untuk mata kuliah ini pada semester ganjil selanjutnya mungkin penambahan asisten yang mendampingi dosen mata kuliah. karena jika hanya 1 asisten saja menurut saya tidak memungkinkan dalam membantu kesulitan yang dihadapi mahasiswa,,259,masukan dan saran dari saya untuk mata kuliah ini pada semester ganjil selanjutnya mungkin penambahan asisten yang mendampingi dosen mata kuliah karena jika hanya 1 asisten saja menurut saya tidak memungkinkan dalam membantu kesulitan yang dihadapi mahasiswa,37,LABEL_0,0.7447742819786072,negatif,0
2024-1,APRIL RUSTIANTO,jaringan nirkabel,teknik informatika,kritik & saran,"Sudah baik, terima kasih",,24,sudah baik terima kasih,4,LABEL_1,0.9483926892280579,positif,1
2024-2,TIFANNY NABARIAN,manajemen proyek,teknik informatika,open question,semoga bisa semakin baik kedepannya,,35,semoga bisa semakin baik kedepannya,5,LABEL_1,0.9883634448051453,positif,1
2024-2,REZA MAULANA,cloud computing,teknik informatika,kritik & saran,"Tidak ada, lanjutkan",,20,tidak ada lanjutkan,3,LABEL_0,0.9526534676551819,negatif,0
2024-2,IMAM HAROMAIN,visualisasi data,teknik informatika,open question,"Mata kuliah Visualisasi Data sangat menarik dan penting karena membekali mahasiswa dengan kemampuan menyajikan data secara efektif dan informatif. Materi yang diajarkan cukup relevan, terutama dengan meningkatnya kebutuhan visualisasi data di berbagai bidang kerja saat ini. Pendekatan pembelajaran menggunakan Python dan Matplotlib sangat membantu dalam memahami konsep dasar visualisasi. Sebagai saran ke depannya, akan lebih menarik jika materi diperluas dengan integrasi data dari API eksternal, sehingga mahasiswa bisa belajar visualisasi dari data real-time atau data dunia nyata. Ini juga akan meningkatkan pemahaman mahasiswa dalam menangani data dinamis dan memperluas cakupan praktiknya.",,697,mata kuliah visualisasi data sangat menarik dan penting karena membekali mahasiswa dengan kemampuan menyajikan data secara efektif dan informatif materi yang diajarkan cukup relevan terutama dengan meningkatnya kebutuhan visualisasi data di berbagai bidang kerja saat ini pendekatan pembelajaran menggunakan python dan matplotlib sangat membantu dalam memahami konsep dasar visualisasi sebagai saran ke depannya akan lebih menarik jika materi diperluas dengan integrasi data dari api eksternal sehingga mahasiswa bisa belajar visualisasi dari data real time atau data dunia nyata ini juga akan meningkatkan pemahaman mahasiswa dalam menangani data dinamis dan memperluas cakupan praktiknya,92,LABEL_1,0.9406095147132874,positif,1
2024-1,TUBAGUS RIZKY DHARMAWAN,digital forensic,teknik informatika,kritik & saran,saya tidak masuk,,16,saya tidak masuk,3,LABEL_0,0.9708220362663269,negatif,0
2024-2,Maulana Fakih Latief,jaringan komputer,sistem informasi,open question,matkul nya udah baik lah yaa,,28,matkul nya udah baik lah yaa,6,LABEL_1,0.7246710062026978,positif,1
2024-1,REZA PRIMARDIANSYAH,dasar dasar pemrograman,teknik informatika,open question,semoga bisa di perbaiki lagi untuk cara mengajar nya di matkul ini,,66,semoga bisa di perbaiki lagi untuk cara mengajar nya di matkul ini,12,LABEL_1,0.610125720500946,positif,1
2024-1,NASRUL,pemrograman web 1,teknik informatika,kritik & saran,Semoga kedepannya makin lancar dan sukses terus,,47,semoga kedepannya makin lancar dan sukses terus,7,LABEL_1,0.996009111404419,positif,1
2024-1,Maulana Fakih Latief,sistem operasi,teknik informatika,open question,"Tidak ada, pembelajaran berjalan dengan lancar",,46,tidak ada pembelajaran berjalan dengan lancar,6,LABEL_0,0.9516974687576294,negatif,0
2024-2,NASRUL,basis data,teknik informatika,open question,"Dosen menyampaikan materi dengan runtut dan mudah dipahami, serta memberikan banyak contoh kasus nyata yang membuat pembelajaran terasa lebih aplikatif. Praktikum juga sangat membantu dalam memperkuat pemahaman secara teknis.",,225,dosen menyampaikan materi dengan runtut dan mudah dipahami serta memberikan banyak contoh kasus nyata yang membuat pembelajaran terasa lebih aplikatif praktikum juga sangat membantu dalam memperkuat pemahaman secara teknis,29,LABEL_1,0.9205296635627747,positif,1
2024-2,EFRIZAL ZAIDA,keamanan komputer dan jaringan,teknik informatika,open question,"Menurut saya mungkin harus ada peraturan yang lebih ketat agar mahasiswa tidak sering terlambat, karena kalau di perhatikan di mata kuliah ini banyak mahasiswa yang terlambat.",,175,menurut saya mungkin harus ada peraturan yang lebih ketat agar mahasiswa tidak sering terlambat karena kalau di perhatikan di mata kuliah ini banyak mahasiswa yang terlambat,26,LABEL_0,0.8110261559486389,negatif,0
2024-1,NASRUL,dasar dasar pemrograman,teknik informatika,kritik & saran,"Tutur bahasa yang digunakan dalam penyampaian materi dan praktikum sangatlah baik sehingga membuat mahasiswa cenderung senang dan cukup mampu memahami materi dalam pembelajaran di kelas. Ke depannya mungkin bisa lebih ditingkatkan dalam penyampaian materi nya. Akan tetapi, secara keseluruhan sudah sangat baik!",,311,tutur bahasa yang digunakan dalam penyampaian materi dan praktikum sangatlah baik sehingga membuat mahasiswa cenderung senang dan cukup mampu memahami materi dalam pembelajaran di kelas ke depannya mungkin bisa lebih ditingkatkan dalam penyampaian materi nya akan tetapi secara keseluruhan sudah sangat baik,42,LABEL_1,0.8126233220100403,positif,1
2024-1,Maulana Fakih Latief,sistem operasi,sistem informasi,open question,Mata kuliah yang paling seru dan mudah dipahami,,47,mata kuliah yang paling seru dan mudah dipahami,8,LABEL_1,0.993629515171051,positif,1
2024-1,SALMAN EL FARISI,jaminan kualitas sistem informasi,sistem informasi,kritik & saran,"Tidak ada,sudah bagus",,21,tidak ada sudah bagus,4,LABEL_0,0.7911443710327148,negatif,0
2024-1,TIFANNY NABARIAN,pola desain perangkat lunak,teknik informatika,open question,saran saya rpl ini dipindahkan di kampus b karna banyak yang kesusahan berada di kampus a karna jauh dari stasiun,,113,saran saya rpl ini dipindahkan di kampus b karna banyak yang kesusahan berada di kampus a karna jauh dari stasiun,20,LABEL_0,0.8958843946456909,negatif,0
2024-1,Maulana Fakih Latief,sistem operasi,teknik informatika,open question,di tingkatkan lagi,,18,di tingkatkan lagi,3,LABEL_0,0.7970517873764038,negatif,0
2024-1,APRIL RUSTIANTO,jaringan nirkabel,teknik informatika,open question,semoga bisa lebih baik lagi kedepannya.,,39,semoga bisa lebih baik lagi kedepannya,6,LABEL_1,0.9767141342163086,positif,1
2024-2,NASRUL,pengantar basis data,bisnis digital,kritik & saran,tambah waktu praktik,,20,tambah waktu praktik,3,LABEL_0,0.7103576064109802,negatif,0
2024-1,IMAM HAROMAIN,big data,sistem informasi,kritik & saran,Sangat bosan dengan cara penyampaiannya saat pembelajaran,,57,sangat bosan dengan cara penyampaiannya saat pembelajaran,7,LABEL_0,0.966013491153717,negatif,0
2024-1,LUKMAN ROSYIDI,sistem operasi,sistem informasi,open question,"tidak adaa, selama pembelajaran ini sangat mudah di pahami penjelasan nya, walaupun agak pusing dikit, tapi seru",,112,tidak adaa selama pembelajaran ini sangat mudah di pahami penjelasan nya walaupun agak pusing dikit tapi seru,17,LABEL_1,0.8346362709999084,positif,1
2024-1,SIROJUL MUNIR,pemrograman web 1,teknik informatika,kritik & saran,jangan susah susah pak kalo ngasih projek,,41,jangan susah susah pak kalo ngasih projek,7,LABEL_0,0.8679593801498413,negatif,0
2024-2,NASRUL,basis data,sistem informasi,open question,mata kuliah nya baguss,,22,mata kuliah nya baguss,4,LABEL_1,0.9804109930992126,positif,1
2024-2,TIFANNY NABARIAN,tata kelola teknologi informasi,sistem informasi,open question,"Mata kuliah ini sangat penting untuk memberikan pemahaman tentang bagaimana teknologi informasi harus dikelola dengan baik dalam suatu organisasi. Materi seperti COBIT, ITIL, dan kerangka kerja lainnya sangat membantu menambah wawasan, apalagi langsung ke studi kasus.",,268,mata kuliah ini sangat penting untuk memberikan pemahaman tentang bagaimana teknologi informasi harus dikelola dengan baik dalam suatu organisasi materi seperti cobit itil dan kerangka kerja lainnya sangat membantu menambah wawasan apalagi langsung ke studi kasus,36,LABEL_1,0.9023976922035217,positif,1
2024-2,TUBAGUS RIZKY DHARMAWAN,it disaster recovery,teknik infomatika,kritik & saran,dosen sering berhenti menjelaskan pada saat ditengah-tengah penjelasan,,70,dosen sering berhenti menjelaskan pada saat ditengah tengah penjelasan,9,LABEL_0,0.9714836478233337,negatif,0
